A1GRPIBHW72HDU	4	EX	1.0	30	pi melizpe	ALL	you watched	revealed
A1GRPIBHW72HDU	4	MC	2.0	66	pi enplilíz	you will enter,you accept,I enter,he will watch,she will accept	you accept	incorrect
A1GRPIBHW72HDU	4	EX	3.0	7	ekki icedpilí	ALL	she will accept	revealed
A1GRPIBHW72HDU	4	EX	4.0	27	ák melilí	ALL	he will watch	revealed
A1GRPIBHW72HDU	4	MCR	5.0	130	pi enplilíz	she will accept,you will enter,I enter,you accept,he will watch	you will enter	correct
A1GRPIBHW72HDU	4	MCR	6.0	128	yé enplilá	I will enter,she will enter,you watched,to watch,she will accept	I will enter	correct
A1GRPIBHW72HDU	4	EX	7.0	22	ák enplü	ALL	he entered	revealed
A1GRPIBHW72HDU	4	EX	8.0	25	ekki meli	ALL	she watches	revealed
A1GRPIBHW72HDU	4	MCR	9.0	98	yé icedpé	he enters,he will accept,to accept,I watched,I accept	I accept	correct
A1GRPIBHW72HDU	4	MC	10.0	32	icedpil	to accept,I enter,I entered,she accepted,she entered	to accept	correct
A1GRPIBHW72HDU	4	MC	11.0	50	ák icedpü	he accepted,you accept,I accept,he entered,you entered	he accepted	correct
A1GRPIBHW72HDU	4	MCR	12.0	118	enplil	you accepted,she will watch,to enter,she accepts,he will watch	to enter	correct
A1GRPIBHW72HDU	4	EX	13.0	18	ák enplilí	ALL	he will enter	revealed
A1GRPIBHW72HDU	4	MCR	14.0	144	melil	she entered,I entered,he accepted,I watched,to watch	to watch	correct
A1GRPIBHW72HDU	4	TP	15.0	173	pi enpliz	ALL	you will enter	incorrect
A1GRPIBHW72HDU	4	MCR	16.0	136	yé enplá	she watches,I entered,he will enter,she will watch,she accepted	I entered	correct
A1GRPIBHW72HDU	4	TP	17.0	163	ák icedpi	ALL	he accepts	correct
A1GRPIBHW72HDU	4	MC	18.0	91	yé melá	I watched,you watched,she watches,to enter,she accepts	I watched	correct
A1GRPIBHW72HDU	4	EX	19.0	6	ák icedpilí	ALL	he will accept	revealed
A1GRPIBHW72HDU	4	EX	20.0	9	ák icedpü	ALL	he accepted	revealed
A1GRPIBHW72HDU	4	MCR	21.0	124	ák enpli	I will accept,I enter,you will enter,to accept,he enters	he enters	correct
A1GRPIBHW72HDU	4	TPR	22.0	196	ekki icedpi	ALL	she will accept	incorrect
A1GRPIBHW72HDU	4	TPR	22.0	196	ekki icedpi	ALL	she accepts	revealed
A1GRPIBHW72HDU	4	MC	23.0	62	ekki enpli	she enters,she accepts,he enters,she will accept,to accept	she enters	correct
A1GRPIBHW72HDU	4	MC	24.0	49	pi icedpizpe	you accepted,she will enter,you will enter,you entered,she watches	you accepted	correct
