AO7BT9MVEYB2M	3	EX	1.0	17	pi enplilíz	ALL	you will enter	revealed
AO7BT9MVEYB2M	3	EX	2.0	5	yé icedpilá	ALL	I will accept	revealed
AO7BT9MVEYB2M	3	MCR	3.0	120	yé enplé	he will watch,I enter,to enter,to watch,you accept	I enter	correct
AO7BT9MVEYB2M	3	EX	4.0	18	ák enplilí	ALL	he will enter	revealed
AO7BT9MVEYB2M	3	EX	5.0	7	ekki icedpilí	ALL	she will accept	revealed
AO7BT9MVEYB2M	3	MCR	6.0	108	ák icedpilí	she enters,she will enter,I accept,she will watch,he will accept	he will accept	correct
AO7BT9MVEYB2M	3	MCR	7.0	101	pi icedpiz	to enter,he accepts,you accept,I entered,he will accept	you accept	correct
AO7BT9MVEYB2M	3	EX	8.0	31	ekki melü	ALL	she watched	revealed
AO7BT9MVEYB2M	3	MC	9.0	80	melil	to watch,I entered,I watched,she entered,he accepted	to watch	correct
AO7BT9MVEYB2M	3	EX	10.0	26	yé melilá	ALL	I will watch	revealed
AO7BT9MVEYB2M	3	MC	11.0	85	yé melilá	I will watch,I watched,she will watch,you enter,I accept	I will watch	correct
AO7BT9MVEYB2M	3	TPR	12.0	217	ekki meli	ALL	NO_ANSWER_MADE	incorrect
AO7BT9MVEYB2M	3	TPR	12.0	217	ekki meli	ALL	she watches	revealed
AO7BT9MVEYB2M	3	TPR	13.0	212	yé enplá	ALL	I will enter	incorrect
AO7BT9MVEYB2M	3	TPR	13.0	212	yé enplá	ALL	I entered	revealed
AO7BT9MVEYB2M	3	EX	14.0	9	ák icedpü	ALL	he accepted	revealed
AO7BT9MVEYB2M	3	MC	15.0	94	ekki melü	she watched,he accepted,I accept,to accept,I will watch	she watched	correct
AO7BT9MVEYB2M	3	TPR	16.0	194	pi icedpiz	ALL	I will accept	incorrect
AO7BT9MVEYB2M	3	TPR	16.0	194	pi icedpiz	ALL	you accept	revealed
AO7BT9MVEYB2M	3	MCR	17.0	126	ekki enpli	she enters,she will accept,to accept,she accepts,he enters	she accepts	incorrect
AO7BT9MVEYB2M	3	MCR	17.1	126	ekki enpli	she enters,she will accept,to accept,he enters	she will accept	incorrect
AO7BT9MVEYB2M	3	MCR	17.2	126	ekki enpli	she enters,to accept,he enters	she enters	correct
AO7BT9MVEYB2M	3	MC	18.0	65	yé enplilá	I will enter,he enters,I entered,you will enter,to accept	I will enter	correct
AO7BT9MVEYB2M	3	TP	19.0	183	ekki enplü	ALL	she enters	incorrect
AO7BT9MVEYB2M	3	MC	20.0	61	ák enpli	he enters,you accepted,I will enter,he accepts,he entered	he entered	incorrect
AO7BT9MVEYB2M	3	MC	21.0	39	ák icedpi	he accepts,I watched,he entered,he will watch,she enters	he accepts	correct
AO7BT9MVEYB2M	3	EX	22.0	10	ekki icedpü	ALL	she accepted	revealed
AO7BT9MVEYB2M	3	MC	23.0	59	pi enpliz	you enter,I will enter,she watches,she will accept,to accept	I will enter	incorrect
AO7BT9MVEYB2M	3	MCR	24.0	98	yé icedpé	he enters,he will accept,to accept,I watched,I accept	I accept	correct
AO7BT9MVEYB2M	3	TPR	25.0	194	pi icedpiz	ALL	I will accept	incorrect
AO7BT9MVEYB2M	3	TPR	25.0	194	pi icedpiz	ALL	you accept	revealed
AO7BT9MVEYB2M	3	TP	26.0	172	yé enplé	ALL	I enter	correct
AO7BT9MVEYB2M	3	MCR	27.0	101	pi icedpiz	to enter,he accepts,you accept,I entered,he will accept	you accept	correct
AO7BT9MVEYB2M	3	TPR	28.0	211	ekki enplilí	ALL	she enters	incorrect
AO7BT9MVEYB2M	3	TPR	28.0	211	ekki enplilí	ALL	she will enter	revealed
AO7BT9MVEYB2M	3	MCR	29.0	153	ekki melilí	she watches,to watch,she will watch,I watched,to enter	she will watch	correct
AO7BT9MVEYB2M	3	MC	30.0	90	yé melá	I watched,he will accept,you enter,I enter,she will enter	I watched	correct
AO7BT9MVEYB2M	3	TPR	31.0	206	ák enpli	ALL	he enters	correct
AO7BT9MVEYB2M	3	MC	32.0	59	pi enpliz	you enter,I will enter,she watches,she will accept,to accept	you enter	correct
AO7BT9MVEYB2M	3	TP	33.0	188	ekki melilí	ALL	she will watch	correct
AO7BT9MVEYB2M	3	TPR	34.0	211	ekki enplilí	ALL	she will enter	correct
AO7BT9MVEYB2M	3	MC	35.0	39	ák icedpi	he accepts,I watched,he entered,he will watch,she enters	he entered	incorrect
A2T91F321UGZBX	2	EX	1.0	25	ekki meli	ALL	she watches	revealed
A2T91F321UGZBX	2	EX	2.0	5	yé icedpilá	ALL	I will accept	revealed
A2T91F321UGZBX	2	MC	3.0	37	pi icedpiz	you accept,he will accept,to enter,he accepts,I entered	you accept	correct
A2T91F321UGZBX	2	EX	4.0	20	yé enplá	ALL	I entered	revealed
A2T91F321UGZBX	2	EX	5.0	17	pi enplilíz	ALL	you will enter	revealed
A2T91F321UGZBX	2	MCR	6.0	150	ák melilí	she watches,she accepted,she will enter,to accept,he will watch	to accept	incorrect
A2T91F321UGZBX	2	EX	7.0	27	ák melilí	ALL	he will watch	revealed
A2T91F321UGZBX	2	MC	8.0	69	ák enplilí	he will enter,you will enter,I entered,you accepted,I will accept	he will enter	correct
A2T91F321UGZBX	2	EX	9.0	9	ák icedpü	ALL	he accepted	revealed
A2T91F321UGZBX	2	TP	10.0	191	ekki melü	ALL	I will accept	incorrect
A2T91F321UGZBX	2	MC	11.0	88	ekki melilí	she will watch,you will enter,he will watch,she accepted,she entered	you will enter	incorrect
A2T91F321UGZBX	2	MCR	12.0	150	ák melilí	she watches,she accepted,she will enter,to accept,he will watch	she will enter	incorrect
A2T91F321UGZBX	2	MCR	12.1	150	ák melilí	she watches,she accepted,to accept,he will watch	she watches	incorrect
A2T91F321UGZBX	2	MC	13.0	45	ák icedpilí	he will accept,he will watch,you accepted,she accepts,to accept	he will accept	correct
A2T91F321UGZBX	2	TPR	14.0	213	pi enplizpe	ALL	you will accept	incorrect
A2T91F321UGZBX	2	TPR	14.0	213	pi enplizpe	ALL	you entered	revealed
A2T91F321UGZBX	2	TPR	15.0	204	yé enplé	ALL	I entered	incorrect
A2T91F321UGZBX	2	TPR	15.0	204	yé enplé	ALL	I enter	revealed
A2T91F321UGZBX	2	MC	16.0	38	ák icedpi	he accepts,she entered,he enters,you enter,you entered	he enters	incorrect
A2T91F321UGZBX	2	TP	17.0	172	yé enplé	ALL	I accept	incorrect
A2T91F321UGZBX	2	TPR	18.0	204	yé enplé	ALL	he enters	incorrect
