A1A1Z3SQVIEP4I	2	EX	1.0	22	ák enplü	ALL	he entered	revealed
A1A1Z3SQVIEP4I	2	EX	2.0	21	pi enplizpe	ALL	you entered	revealed
A1A1Z3SQVIEP4I	2	TP	3.0	174	ák enpli	ALL	he entered	incorrect
A1A1Z3SQVIEP4I	2	MC	4.0	38	ák icedpi	he accepts,she entered,he enters,you enter,you entered	he enters	incorrect
A1A1Z3SQVIEP4I	2	MCR	5.0	103	ák icedpi	he accepts,she enters,he entered,I watched,he will watch	he entered	incorrect
A1A1Z3SQVIEP4I	2	MCR	5.1	103	ák icedpi	he accepts,she enters,I watched,he will watch	he accepts	correct
A1A1Z3SQVIEP4I	2	MC	6.0	54	enplil	to enter,he will watch,you accepted,she accepts,she will watch	you accepted	incorrect
A1A1Z3SQVIEP4I	2	MC	7.0	92	pi melizpe	you watched,he entered,she accepts,to watch,she enters	she enters	incorrect
A1A1Z3SQVIEP4I	2	MCR	8.0	107	yé icedpilá	I will accept,he enters,I watched,I accept,he will watch	I will accept	correct
A1A1Z3SQVIEP4I	2	MC	9.0	89	ekki melilí	she will watch,I watched,to enter,she watches,to watch	to watch	incorrect
A1A1Z3SQVIEP4I	2	TPR	10.0	215	ekki enplü	ALL	to enter	incorrect
A1A1Z3SQVIEP4I	2	TPR	10.0	215	ekki enplü	ALL	she entered	revealed
A1A1Z3SQVIEP4I	2	MCR	11.0	146	ekki meli	she watches,she enters,she will enter,you accept,he will watch	she watches	correct
A1A1Z3SQVIEP4I	2	EX	12.0	29	yé melá	ALL	I watched	revealed
A1A1Z3SQVIEP4I	2	EX	13.0	0	icedpil	ALL	to accept	revealed
A1A1Z3SQVIEP4I	2	MC	14.0	68	ák enplilí	he will enter,I accept,I watched,he entered,to watch	I watched	incorrect
A1A1Z3SQVIEP4I	2	MC	15.0	91	yé melá	I watched,you watched,she watches,to enter,she accepts	she accepts	incorrect
A1A1Z3SQVIEP4I	2	TPR	16.0	215	ekki enplü	ALL	she enters	incorrect
A1A1Z3SQVIEP4I	2	TPR	16.0	215	ekki enplü	ALL	she entered	revealed
A1A1Z3SQVIEP4I	2	TPR	17.0	209	pi enplilíz	ALL	he watches	incorrect
A1A1Z3SQVIEP4I	2	TPR	17.0	209	pi enplilíz	ALL	you will enter	revealed
A1A1Z3SQVIEP4I	2	MC	18.0	65	yé enplilá	I will enter,he enters,I entered,you will enter,to accept	I will enter	correct
A1A1Z3SQVIEP4I	2	TPR	19.0	197	yé icedpilá	ALL	I entered	incorrect
A1A1Z3SQVIEP4I	2	TPR	19.0	197	yé icedpilá	ALL	I will accept	revealed
A1A1Z3SQVIEP4I	2	EX	20.0	14	ák enpli	ALL	he enters	revealed
A1A1Z3SQVIEP4I	2	TPR	21.0	193	yé icedpé	ALL	I will accept	incorrect
