7f960b3a-d8fc-4478-9237-aefde4f98a29	21	["173","TP","pi enpliz","you enter"]	173	i watched	NULL
c5de2970-1516-45ed-81e9-dec19e205aaf	19	["27","EX","ák melilí","he will watch"]	27	he will watch	NULL
7139e988-d2ee-40b9-acc1-0a35054ff618	22	["9","EX","ák icedpü","he accepted"]	9	he accepted	NULL
accff1ac-7a75-4b65-89cf-25826ca6c85a	18	["169","TP","ák icedpü","he accepted"]	169	he watche	NULL
03865737-8900-45ce-bcd4-be319f87bf7b	14	["148","MCR","yé melilá","I will watch","I will accept","he accepted","she accepted","he accepts"]	148	I will watch	{"1":{"guess":"I will watch","time":12}}
f11df383-6bcd-4bcf-a3e7-05f462509eea	1	["23","EX","ekki enplü","she entered"]	23	she entered	NULL
79bc646a-13cd-43bd-8a09-5da782b411f3	15	["24","EX","melil","to watch"]	24	to watch	NULL
5e2c4e9f-7482-4a4c-b0ef-31d0aa84f573	19	["4","EX","ekki icedpi","she accepts"]	4	she accepts	NULL
c5de2970-1516-45ed-81e9-dec19e205aaf	20	["103","MCR","ák icedpi","he accepts","I watched","he entered","he will watch","she enters"]	103	he accepts	{"1":{"guess":"he accepts","time":10}}
7f960b3a-d8fc-4478-9237-aefde4f98a29	22	["123","MCR","pi enpliz","you enter","I will enter","she watches","she will accept","to accept"]	123	you enter	{"1":{"guess":"she will accept","time":15},"2":{"guess":"to accept","time":11},"3":{"guess":"you enter","time":9}}
7139e988-d2ee-40b9-acc1-0a35054ff618	23	["95","MC","ekki melü","she watched","you watched","she enters","he will enter","I enter"]	95	she watched	NULL
accff1ac-7a75-4b65-89cf-25826ca6c85a	19	["15","EX","ekki enpli","she enters"]	15	she enters	NULL
b5bb218b-2b0d-4439-9acc-c5744d9363ce	1	["27","EX","ák melilí","he will watch"]	27	he will watch	NULL
f11df383-6bcd-4bcf-a3e7-05f462509eea	2	["21","EX","pi enplizpe","you entered"]	21	you entered	NULL
03865737-8900-45ce-bcd4-be319f87bf7b	15	["142","MCR","ekki enplü","she entered","she accepts","I will watch","to enter","he accepted"]	142	she entered	{"1":{"guess":"she accepts","time":13},"2":{"guess":"she entered","time":11}}
5e2c4e9f-7482-4a4c-b0ef-31d0aa84f573	20	["7","EX","ekki icedpilí","she will accept"]	7	she will accept	NULL
64579197-0db0-4cc5-85dd-b0dd8433f616	18	["204","TPR","yé enplé","I enter"]	204	he enter	NULL
7f960b3a-d8fc-4478-9237-aefde4f98a29	23	["27","EX","ák melilí","he will watch"]	27	he will watch	NULL
c5de2970-1516-45ed-81e9-dec19e205aaf	21	["78","MC","ekki enplü","she entered","she accepts","I will watch","to enter","he accepted"]	78	she entered	NULL
79bc646a-13cd-43bd-8a09-5da782b411f3	16	["149","MCR","yé melilá","I will watch","I watched","she will watch","you enter","I accept"]	149	I will watch	{"1":{"guess":"she will watch","time":9},"2":{"guess":"I watched","time":6},"3":{"guess":"I will watch","time":3}}
f11df383-6bcd-4bcf-a3e7-05f462509eea	3	["0","EX","icedpil","to accept"]	0	to accept	NULL
b5bb218b-2b0d-4439-9acc-c5744d9363ce	2	["111","MCR","ekki icedpilí","she will accept","she watched","I will watch","I will accept","to enter"]	111	she will accept	{"1":{"guess":"she will accept","time":9}}
03865737-8900-45ce-bcd4-be319f87bf7b	16	["145","MCR","melil","to watch","to accept","he will enter","I enter","she watches"]	145	to watch	{"1":{"guess":"to watch","time":11}}
4e9734ba-c15e-4acc-be96-0a0a6f5d59fe	2	["208","TPR","yé enplilá","I will enter"]	208	I entered	NULL
7f960b3a-d8fc-4478-9237-aefde4f98a29	24	["40","MC","ekki icedpi","she accepts","she entered","he accepted","he entered","you entered"]	40	she accepts	NULL
c5de2970-1516-45ed-81e9-dec19e205aaf	22	["0","EX","icedpil","to accept"]	0	to accept	NULL
64579197-0db0-4cc5-85dd-b0dd8433f616	19	["124","MCR","ák enpli","he enters","you will enter","I will accept","to accept","I enter"]	124	he enters	{"1":{"guess":"he enters","time":9}}
f11df383-6bcd-4bcf-a3e7-05f462509eea	4	["16","EX","yé enplilá","I will enter"]	16	I will enter	NULL
7139e988-d2ee-40b9-acc1-0a35054ff618	24	["201","TPR","ák icedpü","he accepted"]	201	He will accept	NULL
accff1ac-7a75-4b65-89cf-25826ca6c85a	20	["201","TPR","ák icedpü","he accepted"]	201	he wa	NULL
03865737-8900-45ce-bcd4-be319f87bf7b	17	["44","MC","ák icedpilí","he will accept","I accept","she enters","she will watch","she will enter"]	44	he will accept	NULL
5e2c4e9f-7482-4a4c-b0ef-31d0aa84f573	21	["179","TP","ekki enplilí","she will enter"]	179	she entered	NULL
7f960b3a-d8fc-4478-9237-aefde4f98a29	25	["21","EX","pi enplizpe","you entered"]	21	you entered	NULL
64579197-0db0-4cc5-85dd-b0dd8433f616	20	["121","MCR","yé enplé","I enter","you enter","he enters","you accepted","to accept"]	121	I enter	{"1":{"guess":"I enter","time":13}}
b5bb218b-2b0d-4439-9acc-c5744d9363ce	3	["100","MCR","pi icedpiz","you accept","I watched","she will enter","she will watch","she accepted"]	100	you accept	{"1":{"guess":"she accepted","time":6},"2":{"guess":"you accept","time":4}}
79bc646a-13cd-43bd-8a09-5da782b411f3	17	["200","TPR","pi icedpizpe","you accepted"]	200	He accepts	NULL
4e9734ba-c15e-4acc-be96-0a0a6f5d59fe	3	["70","MC","ekki enplilí","she will enter","she will watch","I will watch","he accepts","to enter"]	70	to enter	NULL
7139e988-d2ee-40b9-acc1-0a35054ff618	25	["16","EX","yé enplilá","I will enter"]	16	I will enter	NULL
03865737-8900-45ce-bcd4-be319f87bf7b	18	["113","MCR","pi icedpizpe","you accepted","she will enter","you will enter","you entered","she watches"]	113	you accepted	{"1":{"guess":"you accepted","time":11}}
c5de2970-1516-45ed-81e9-dec19e205aaf	23	["174","TP","ák enpli","he enters"]	174	he accepts	NULL
7f960b3a-d8fc-4478-9237-aefde4f98a29	26	["190","TP","pi melizpe","you watched"]	190	You entered 	NULL
b5bb218b-2b0d-4439-9acc-c5744d9363ce	4	["94","MC","ekki melü","she watched","he accepted","I accept","to accept","I will watch"]	94	she watched	NULL
64579197-0db0-4cc5-85dd-b0dd8433f616	21	["26","EX","yé melilá","I will watch"]	26	I will watch	NULL
79bc646a-13cd-43bd-8a09-5da782b411f3	18	["158","MCR","ekki melü","she watched","he accepted","I accept","to accept","I will watch"]	158	I will watch	{"1":{"guess":"I accept","time":14},"2":{"guess":"he accepted","time":12},"3":{"guess":"I will watch","time":11}}
03865737-8900-45ce-bcd4-be319f87bf7b	19	["21","EX","pi enplizpe","you entered"]	21	you entered	NULL
c5de2970-1516-45ed-81e9-dec19e205aaf	24	["75","MC","pi enplizpe","you entered","he accepted","he will enter","she accepted","he will accept"]	75	he will enter	NULL
f11df383-6bcd-4bcf-a3e7-05f462509eea	5	["172","TP","yé enplé","I enter"]	172	I will enter	NULL
accff1ac-7a75-4b65-89cf-25826ca6c85a	21	["185","TP","ekki meli","she watches"]	185	she watched	NULL
5e2c4e9f-7482-4a4c-b0ef-31d0aa84f573	22	["215","TPR","ekki enplü","she entered"]	215	she entered	NULL
7f960b3a-d8fc-4478-9237-aefde4f98a29	27	["222","TPR","pi melizpe","you watched"]	222	To watch	NULL
79bc646a-13cd-43bd-8a09-5da782b411f3	19	["35","MC","yé icedpé","I accept","she watched","he accepts","I will accept","she accepted"]	35	I will accept	NULL
7139e988-d2ee-40b9-acc1-0a35054ff618	26	["210","TPR","ák enplilí","he will enter"]	210	I will enter	NULL
c5de2970-1516-45ed-81e9-dec19e205aaf	25	["102","MCR","ák icedpi","he accepts","she entered","he enters","you enter","you entered"]	102	he accepts	{"1":{"guess":"he enters","time":14},"2":{"guess":"he accepts","time":12}}
b5bb218b-2b0d-4439-9acc-c5744d9363ce	5	["220","TPR","ekki melilí","she will watch"]	220	she watched	NULL
4e9734ba-c15e-4acc-be96-0a0a6f5d59fe	4	["148","MCR","yé melilá","I will watch","I will accept","he accepted","she accepted","he accepts"]	148	I will watch	{"1":{"guess":"I will watch","time":2}}
03865737-8900-45ce-bcd4-be319f87bf7b	20	["169","TP","ák icedpü","he accepted"]	169	she accepts	NULL
7f960b3a-d8fc-4478-9237-aefde4f98a29	28	["76","MC","ák enplü","he entered","she entered","I enter","I will enter","he will watch"]	76	he will watch	NULL
64579197-0db0-4cc5-85dd-b0dd8433f616	22	["102","MCR","ák icedpi","he accepts","she entered","he enters","you enter","you entered"]	102	he accepts	{"1":{"guess":"he accepts","time":9}}
accff1ac-7a75-4b65-89cf-25826ca6c85a	22	["88","MC","ekki melilí","she will watch","you will enter","he will watch","she accepted","she entered"]	88	she will watch	NULL
f11df383-6bcd-4bcf-a3e7-05f462509eea	6	["151","MCR","ák melilí","he will watch","he entered","you entered","you enter","she will watch"]	151	he will watch	{"1":{"guess":"she will watch","time":11},"2":{"guess":"he will watch","time":9}}
79bc646a-13cd-43bd-8a09-5da782b411f3	20	["97","MCR","icedpil","to accept","he accepts","she will enter","you entered","I watched"]	97	to accept	{"1":{"guess":"to accept","time":13}}
5e2c4e9f-7482-4a4c-b0ef-31d0aa84f573	23	["149","MCR","yé melilá","I will watch","I watched","she will watch","you enter","I accept"]	149	I will watch	{"1":{"guess":"I watched","time":10},"2":{"guess":"I will watch","time":9}}
7139e988-d2ee-40b9-acc1-0a35054ff618	27	["17","EX","pi enplilíz","you will enter"]	17	you will enter	NULL
7f960b3a-d8fc-4478-9237-aefde4f98a29	29	["93","MC","pi melizpe","you watched","I will accept","he will enter","she watched","I will watch"]	93	I will watch	NULL
c5de2970-1516-45ed-81e9-dec19e205aaf	26	["24","EX","melil","to watch"]	24	to watch	NULL
b5bb218b-2b0d-4439-9acc-c5744d9363ce	6	["12","EX","yé enplé","I enter"]	12	I enter	NULL
03865737-8900-45ce-bcd4-be319f87bf7b	21	["0","EX","icedpil","to accept"]	0	to accept	NULL
79bc646a-13cd-43bd-8a09-5da782b411f3	21	["114","MCR","ák icedpü","he accepted","you accept","I accept","he entered","you entered"]	114	you accept	{"1":{"guess":"I accept","time":15},"2":{"guess":"you accept","time":13}}
7f960b3a-d8fc-4478-9237-aefde4f98a29	30	["5","EX","yé icedpilá","I will accept"]	5	I will accept	NULL
b5bb218b-2b0d-4439-9acc-c5744d9363ce	7	["22","EX","ák enplü","he entered"]	22	he entered	NULL
5e2c4e9f-7482-4a4c-b0ef-31d0aa84f573	24	["159","MCR","ekki melü","she watched","you watched","she enters","he will enter","I enter"]	159	she watched	{"1":{"guess":"she watched","time":9}}
03865737-8900-45ce-bcd4-be319f87bf7b	22	["82","MC","ekki meli","she watches","you accept","she will enter","he will watch","she enters"]	82	she will enter	NULL
f11df383-6bcd-4bcf-a3e7-05f462509eea	7	["116","MCR","ekki icedpü","she accepted","you will enter","she watched","you entered","I accept"]	116	she accepted	{"1":{"guess":"she watched","time":6},"2":{"guess":"she accepted","time":5}}
c5de2970-1516-45ed-81e9-dec19e205aaf	27	["176","TP","yé enplilá","I will enter"]	176	he accepts	NULL
7139e988-d2ee-40b9-acc1-0a35054ff618	28	["41","MC","ekki icedpi","she accepts","I will accept","she accepted","he will watch","you enter"]	41	she accepted	NULL
4e9734ba-c15e-4acc-be96-0a0a6f5d59fe	5	["44","MC","ák icedpilí","he will accept","I accept","she enters","she will watch","she will enter"]	44	he will accept	NULL
accff1ac-7a75-4b65-89cf-25826ca6c85a	23	["179","TP","ekki enplilí","she will enter"]	179	she will entre	NULL
7f960b3a-d8fc-4478-9237-aefde4f98a29	31	["92","MC","pi melizpe","you watched","he entered","she accepts","to watch","she enters"]	92	she accepts	NULL
5e2c4e9f-7482-4a4c-b0ef-31d0aa84f573	25	["136","MCR","yé enplá","I entered","she accepted","she will watch","he will enter","she watches"]	136	I entered	{"1":{"guess":"I entered","time":15}}
64579197-0db0-4cc5-85dd-b0dd8433f616	23	["186","TP","yé melilá","I will watch"]	186	i will accept	NULL
03865737-8900-45ce-bcd4-be319f87bf7b	23	["136","MCR","yé enplá","I entered","she accepted","she will watch","he will enter","she watches"]	136	I entered	{"1":{"guess":"I entered","time":13}}
f11df383-6bcd-4bcf-a3e7-05f462509eea	8	["18","EX","ák enplilí","he will enter"]	18	he will enter	NULL
b5bb218b-2b0d-4439-9acc-c5744d9363ce	8	["191","TP","ekki melü","she watched"]	191	she entered	NULL
c5de2970-1516-45ed-81e9-dec19e205aaf	28	["125","MCR","ák enpli","he enters","you accepted","I will enter","he accepts","he entered"]	125	he enters	{"1":{"guess":"he accepts","time":13},"2":{"guess":"he enters","time":9}}
accff1ac-7a75-4b65-89cf-25826ca6c85a	24	["76","MC","ák enplü","he entered","she entered","I enter","I will enter","he will watch"]	76	he entered	NULL
79bc646a-13cd-43bd-8a09-5da782b411f3	22	["220","TPR","ekki melilí","she will watch"]	220	She will watch	NULL
64579197-0db0-4cc5-85dd-b0dd8433f616	24	["30","EX","pi melizpe","you watched"]	30	you watched	NULL
03865737-8900-45ce-bcd4-be319f87bf7b	24	["5","EX","yé icedpilá","I will accept"]	5	I will accept	NULL
7f960b3a-d8fc-4478-9237-aefde4f98a29	32	["222","TPR","pi melizpe","you watched"]	222	She watched	NULL
7139e988-d2ee-40b9-acc1-0a35054ff618	29	["104","MCR","ekki icedpi","she accepts","she entered","he accepted","he entered","you entered"]	104	she accepts	{"1":{"guess":"she accepts","time":3}}
c5de2970-1516-45ed-81e9-dec19e205aaf	29	["126","MCR","ekki enpli","she enters","she accepts","he enters","she will accept","to accept"]	126	she enters	{"1":{"guess":"she enters","time":14}}
f11df383-6bcd-4bcf-a3e7-05f462509eea	9	["9","EX","ák icedpü","he accepted"]	9	he accepted	NULL
b5bb218b-2b0d-4439-9acc-c5744d9363ce	9	["118","MCR","enplil","to enter","he will watch","you accepted","she accepts","she will watch"]	118	to enter	{"1":{"guess":"to enter","time":11}}
79bc646a-13cd-43bd-8a09-5da782b411f3	23	["59","MC","pi enpliz","you enter","I will enter","she watches","she will accept","to accept"]	59	to accept	NULL
4e9734ba-c15e-4acc-be96-0a0a6f5d59fe	6	["156","MCR","pi melizpe","you watched","he entered","she accepts","to watch","she enters"]	156	to watch	{"1":{"guess":"to watch","time":2},"2":{"guess":"to watch","time":0}}
5e2c4e9f-7482-4a4c-b0ef-31d0aa84f573	26	["168","TP","pi icedpizpe","you accepted"]	168	you will accept	NULL
03865737-8900-45ce-bcd4-be319f87bf7b	25	["25","EX","ekki meli","she watches"]	25	she watches	NULL
7139e988-d2ee-40b9-acc1-0a35054ff618	30	["68","MC","ák enplilí","he will enter","I accept","I watched","he entered","to watch"]	68	he entered	NULL
c5de2970-1516-45ed-81e9-dec19e205aaf	30	["179","TP","ekki enplilí","she will enter"]	179	she will accept	NULL
7f960b3a-d8fc-4478-9237-aefde4f98a29	33	["161","TP","yé icedpé","I accept"]	161	I watched 	NULL
79bc646a-13cd-43bd-8a09-5da782b411f3	24	["119","MCR","enplil","to enter","she will enter","he accepted","you enter","she will accept"]	119	to enter	{"1":{"guess":"he accepted","time":11},"2":{"guess":"to enter","time":9}}
accff1ac-7a75-4b65-89cf-25826ca6c85a	25	["211","TPR","ekki enplilí","she will enter"]	211	she will entered	NULL
b5bb218b-2b0d-4439-9acc-c5744d9363ce	10	["170","TP","ekki icedpü","she accepted"]	170	she watched	NULL
7139e988-d2ee-40b9-acc1-0a35054ff618	31	["28","EX","ekki melilí","she will watch"]	28	she will watch	NULL
03865737-8900-45ce-bcd4-be319f87bf7b	26	["196","TPR","ekki icedpi","she accepts"]	196	she accepts	NULL
7f960b3a-d8fc-4478-9237-aefde4f98a29	34	["190","TP","pi melizpe","you watched"]	190	She watched	NULL
c5de2970-1516-45ed-81e9-dec19e205aaf	31	["215","TPR","ekki enplü","she entered"]	215	she accepts	NULL
64579197-0db0-4cc5-85dd-b0dd8433f616	25	["172","TP","yé enplé","I enter"]	172	i enter	NULL
f11df383-6bcd-4bcf-a3e7-05f462509eea	10	["198","TPR","ák icedpilí","he will accept"]	198	he watched	NULL
b5bb218b-2b0d-4439-9acc-c5744d9363ce	11	["29","EX","yé melá","I watched"]	29	I watched	NULL
79bc646a-13cd-43bd-8a09-5da782b411f3	25	["122","MCR","pi enpliz","you enter","she entered","she will enter","he accepts","she accepts"]	122	you enter	{"1":{"guess":"you enter","time":12}}
03865737-8900-45ce-bcd4-be319f87bf7b	27	["55","MC","enplil","to enter","she will enter","he accepted","you enter","she will accept"]	55	to enter	NULL
5e2c4e9f-7482-4a4c-b0ef-31d0aa84f573	27	["186","TP","yé melilá","I will watch"]	186	I watched	NULL
c5de2970-1516-45ed-81e9-dec19e205aaf	32	["71","MC","ekki enplilí","she will enter","she will accept","you enter","he accepted","he enters"]	71	she will accept	NULL
accff1ac-7a75-4b65-89cf-25826ca6c85a	26	["106","MCR","yé icedpilá","I will accept","she accepts","she entered","she will enter","I entered"]	106	I will accept	{"1":{"guess":"I will accept","time":8}}
64579197-0db0-4cc5-85dd-b0dd8433f616	26	["76","MC","ák enplü","he entered","she entered","I enter","I will enter","he will watch"]	76	he entered	NULL
4e9734ba-c15e-4acc-be96-0a0a6f5d59fe	7	["186","TP","yé melilá","I will watch"]	186	I will enter	NULL
7f960b3a-d8fc-4478-9237-aefde4f98a29	35	["190","TP","pi melizpe","you watched"]	190	I Watched	NULL
b5bb218b-2b0d-4439-9acc-c5744d9363ce	12	["142","MCR","ekki enplü","she entered","she accepts","I will watch","to enter","he accepted"]	142	she entered	{"1":{"guess":"she entered","time":11}}
7139e988-d2ee-40b9-acc1-0a35054ff618	32	["42","MC","yé icedpilá","I will accept","she accepts","she entered","she will enter","I entered"]	42	I entered	NULL
f11df383-6bcd-4bcf-a3e7-05f462509eea	11	["102","MCR","ák icedpi","he accepts","she entered","he enters","you enter","you entered"]	102	he accepts	{"1":{"guess":"he accepts","time":5}}
03865737-8900-45ce-bcd4-be319f87bf7b	28	["27","EX","ák melilí","he will watch"]	27	he will watch	NULL
c5de2970-1516-45ed-81e9-dec19e205aaf	33	["167","TP","ekki icedpilí","she will accept"]	167	she enters	NULL
f11df383-6bcd-4bcf-a3e7-05f462509eea	12	["20","EX","yé enplá","I entered"]	20	I entered	NULL
03865737-8900-45ce-bcd4-be319f87bf7b	29	["50","MC","ák icedpü","he accepted","you accept","I accept","he entered","you entered"]	50	he accepted	NULL
5e2c4e9f-7482-4a4c-b0ef-31d0aa84f573	28	["220","TPR","ekki melilí","she will watch"]	220	she will watch	NULL
79bc646a-13cd-43bd-8a09-5da782b411f3	26	["176","TP","yé enplilá","I will enter"]	176	he entered	NULL
7139e988-d2ee-40b9-acc1-0a35054ff618	33	["69","MC","ák enplilí","he will enter","you will enter","I entered","you accepted","I will accept"]	69	he will enter	NULL
accff1ac-7a75-4b65-89cf-25826ca6c85a	27	["167","TP","ekki icedpilí","she will accept"]	167	she will accept	NULL
b5bb218b-2b0d-4439-9acc-c5744d9363ce	13	["188","TP","ekki melilí","she will watch"]	188	she will enter	NULL
64579197-0db0-4cc5-85dd-b0dd8433f616	27	["178","TP","ák enplilí","he will enter"]	178	he will accept	NULL
c5de2970-1516-45ed-81e9-dec19e205aaf	34	["28","EX","ekki melilí","she will watch"]	28	she will watch	NULL
03865737-8900-45ce-bcd4-be319f87bf7b	30	["136","MCR","yé enplá","I entered","she accepted","she will watch","he will enter","she watches"]	136	I entered	{"1":{"guess":"I entered","time":13}}
f11df383-6bcd-4bcf-a3e7-05f462509eea	13	["17","EX","pi enplilíz","you will enter"]	17	you will enter	NULL
7139e988-d2ee-40b9-acc1-0a35054ff618	34	["30","EX","pi melizpe","you watched"]	30	you watched	NULL
79bc646a-13cd-43bd-8a09-5da782b411f3	27	["22","EX","ák enplü","he entered"]	22	he entered	NULL
4e9734ba-c15e-4acc-be96-0a0a6f5d59fe	8	["190","TP","pi melizpe","you watched"]	190	he accepts	NULL
accff1ac-7a75-4b65-89cf-25826ca6c85a	28	["91","MC","yé melá","I watched","you watched","she watches","to enter","she accepts"]	91	I watched	NULL
b5bb218b-2b0d-4439-9acc-c5744d9363ce	14	["172","TP","yé enplé","I enter"]	172	I enter	NULL
03865737-8900-45ce-bcd4-be319f87bf7b	31	["173","TP","pi enpliz","you enter"]	173	you enter	NULL
c5de2970-1516-45ed-81e9-dec19e205aaf	35	["173","TP","pi enpliz","you enter"]	173	she will watch	NULL
accff1ac-7a75-4b65-89cf-25826ca6c85a	29	["24","EX","melil","to watch"]	24	to watch	NULL
7139e988-d2ee-40b9-acc1-0a35054ff618	35	["152","MCR","ekki melilí","she will watch","you will enter","he will watch","she accepted","she entered"]	152	she will watch	{"1":{"guess":"she will watch","time":10}}
f11df383-6bcd-4bcf-a3e7-05f462509eea	14	["75","MC","pi enplizpe","you entered","he accepted","he will enter","she accepted","he will accept"]	75	you entered	NULL
5e2c4e9f-7482-4a4c-b0ef-31d0aa84f573	29	["179","TP","ekki enplilí","she will enter"]	179	she entered	NULL
b5bb218b-2b0d-4439-9acc-c5744d9363ce	15	["11","EX","enplil","to enter"]	11	to enter	NULL
4e9734ba-c15e-4acc-be96-0a0a6f5d59fe	9	["46","MC","ekki icedpilí","she will accept","you accepted","I watched","I entered","he enters"]	46	you accepted	NULL
03865737-8900-45ce-bcd4-be319f87bf7b	32	["2","EX","pi icedpiz","you accept"]	2	you accept	NULL
64579197-0db0-4cc5-85dd-b0dd8433f616	28	["172","TP","yé enplé","I enter"]	172	i enter	NULL
f11df383-6bcd-4bcf-a3e7-05f462509eea	15	["92","MC","pi melizpe","you watched","he entered","she accepts","to watch","she enters"]	92	you watched	NULL
79bc646a-13cd-43bd-8a09-5da782b411f3	28	["178","TP","ák enplilí","he will enter"]	178	he entered	NULL
accff1ac-7a75-4b65-89cf-25826ca6c85a	30	["115","MCR","ák icedpü","he accepted","I watched","to accept","I entered","you will enter"]	115	he accepted	{"1":{"guess":"he accepted","time":7}}
5e2c4e9f-7482-4a4c-b0ef-31d0aa84f573	30	["129","MCR","yé enplilá","I will enter","he enters","I entered","you will enter","to accept"]	129	I will enter	{"1":{"guess":"I entered","time":11},"2":{"guess":"I will enter","time":5}}
b5bb218b-2b0d-4439-9acc-c5744d9363ce	16	["188","TP","ekki melilí","she will watch"]	188	she watches	NULL
03865737-8900-45ce-bcd4-be319f87bf7b	33	["48","MC","pi icedpizpe","you accepted","she enters","she entered","I watched","he entered"]	48	you accepted	NULL
accff1ac-7a75-4b65-89cf-25826ca6c85a	31	["53","MC","ekki icedpü","she accepted","to accept","she enters","she will accept","you accepted"]	53	she accepted	NULL
79bc646a-13cd-43bd-8a09-5da782b411f3	29	["33","MC","icedpil","to accept","he accepts","she will enter","you entered","I watched"]	33	to accept	NULL
5e2c4e9f-7482-4a4c-b0ef-31d0aa84f573	31	["91","MC","yé melá","I watched","you watched","she watches","to enter","she accepts"]	91	I watched	NULL
4e9734ba-c15e-4acc-be96-0a0a6f5d59fe	10	["117","MCR","ekki icedpü","she accepted","to accept","she enters","she will accept","you accepted"]	117	she accepted	{"1":{"guess":"she accepted","time":4}}
b5bb218b-2b0d-4439-9acc-c5744d9363ce	17	["9","EX","ák icedpü","he accepted"]	9	he accepted	NULL
03865737-8900-45ce-bcd4-be319f87bf7b	34	["114","MCR","ák icedpü","he accepted","you accept","I accept","he entered","you entered"]	114	he accepted	{"1":{"guess":"he accepted","time":12}}
accff1ac-7a75-4b65-89cf-25826ca6c85a	32	["134","MCR","ekki enplilí","she will enter","she will watch","I will watch","he accepts","to enter"]	134	she will enter	{"1":{"guess":"she will enter","time":10}}
64579197-0db0-4cc5-85dd-b0dd8433f616	29	["189","TP","yé melá","I watched"]	189	i accept	NULL
5e2c4e9f-7482-4a4c-b0ef-31d0aa84f573	32	["32","MC","icedpil","to accept","I enter","I entered","she accepted","she entered"]	32	to accept	NULL
f11df383-6bcd-4bcf-a3e7-05f462509eea	16	["204","TPR","yé enplé","I enter"]	204	i will enter	NULL
79bc646a-13cd-43bd-8a09-5da782b411f3	30	["31","EX","ekki melü","she watched"]	31	she watched	NULL
4e9734ba-c15e-4acc-be96-0a0a6f5d59fe	11	["25","EX","ekki meli","she watches"]	25	she watches	NULL
b5bb218b-2b0d-4439-9acc-c5744d9363ce	18	["179","TP","ekki enplilí","she will enter"]	179	she accepts	NULL
03865737-8900-45ce-bcd4-be319f87bf7b	35	["201","TPR","ák icedpü","he accepted"]	201	he accepted	NULL
accff1ac-7a75-4b65-89cf-25826ca6c85a	33	["0","EX","icedpil","to accept"]	0	to accept	NULL
f11df383-6bcd-4bcf-a3e7-05f462509eea	17	["42","MC","yé icedpilá","I will accept","she accepts","she entered","she will enter","I entered"]	42	I will accept	NULL
5e2c4e9f-7482-4a4c-b0ef-31d0aa84f573	33	["211","TPR","ekki enplilí","she will enter"]	211	she accepted	NULL
b5bb218b-2b0d-4439-9acc-c5744d9363ce	19	["210","TPR","ák enplilí","he will enter"]	210	he enters	NULL
79bc646a-13cd-43bd-8a09-5da782b411f3	31	["193","TPR","yé icedpé","I accept"]	193	you entered	NULL
64579197-0db0-4cc5-85dd-b0dd8433f616	30	["220","TPR","ekki melilí","she will watch"]	220	she accept	NULL
f11df383-6bcd-4bcf-a3e7-05f462509eea	18	["120","MCR","yé enplé","I enter","to enter","to watch","you accept","he will watch"]	120	I enter	{"1":{"guess":"I enter","time":11}}
accff1ac-7a75-4b65-89cf-25826ca6c85a	34	["191","TP","ekki melü","she watched"]	191	she will watch	NULL
4e9734ba-c15e-4acc-be96-0a0a6f5d59fe	12	["135","MCR","ekki enplilí","she will enter","she will accept","you enter","he accepted","he enters"]	135	she will enter	{"1":{"guess":"she will enter","time":4}}
b5bb218b-2b0d-4439-9acc-c5744d9363ce	20	["28","EX","ekki melilí","she will watch"]	28	she will watch	NULL
79bc646a-13cd-43bd-8a09-5da782b411f3	32	["19","EX","ekki enplilí","she will enter"]	19	she will enter	NULL
64579197-0db0-4cc5-85dd-b0dd8433f616	31	["56","MC","yé enplé","I enter","to enter","to watch","you accept","he will watch"]	56	I enter	NULL
f11df383-6bcd-4bcf-a3e7-05f462509eea	19	["45","MC","ák icedpilí","he will accept","he will watch","you accepted","she accepts","to accept"]	45	he will accept	NULL
b5bb218b-2b0d-4439-9acc-c5744d9363ce	21	["83","MC","ekki meli","she watches","she will watch","she accepts","he will enter","she watched"]	83	she watches	NULL
5e2c4e9f-7482-4a4c-b0ef-31d0aa84f573	34	["213","TPR","pi enplizpe","you entered"]	213	you entered	NULL
79bc646a-13cd-43bd-8a09-5da782b411f3	33	["126","MCR","ekki enpli","she enters","she accepts","he enters","she will accept","to accept"]	126	she enters	{"1":{"guess":"she accepts","time":13},"2":{"guess":"she enters","time":11}}
accff1ac-7a75-4b65-89cf-25826ca6c85a	35	["138","MCR","pi enplizpe","you entered","I will accept","I will enter","you watched","I accept"]	138	you entered	{"1":{"guess":"you watched","time":9},"2":{"guess":"you entered","time":5}}
64579197-0db0-4cc5-85dd-b0dd8433f616	32	["158","MCR","ekki melü","she watched","he accepted","I accept","to accept","I will watch"]	158	she watched	{"1":{"guess":"she watched","time":8}}
b5bb218b-2b0d-4439-9acc-c5744d9363ce	22	["18","EX","ák enplilí","he will enter"]	18	he will enter	NULL
79bc646a-13cd-43bd-8a09-5da782b411f3	34	["66","MC","pi enplilíz","you will enter","you accept","I enter","he will watch","she will accept"]	66	you will enter	NULL
f11df383-6bcd-4bcf-a3e7-05f462509eea	20	["149","MCR","yé melilá","I will watch","I watched","she will watch","you enter","I accept"]	149	I will watch	{"1":{"guess":"I watched","time":7},"2":{"guess":"I accept","time":6},"3":{"guess":"I will watch","time":4}}
4e9734ba-c15e-4acc-be96-0a0a6f5d59fe	13	["108","MCR","ák icedpilí","he will accept","I accept","she enters","she will watch","she will enter"]	108	I accept	{"1":{"guess":"I accept","time":4},"2":{"guess":"I accept","time":0}}
